response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int
0,-1,2,1,10.0,7,0,0.04730543588348013,0.9526945641166161
1,-1,1,2,0.0,7,1,0.06247217280948013,0.9375278271904288
0,1,1,1,2.0,7,2,0.06346043600520196,0.9365395639947929
0,-1,-1,1,,7,0,0.042666003723935274,0.9573339962761269
0,-1,1,0,-3.0,7,-1,0.023300388648502156,0.976699611351491
0,-1,1,1,2.0,7,0,0.016307979581259888,0.9836920204188212
0,-1,1,1,3.0,7,0,0.015639516647778275,0.9843604833521511
0,-1,-1,1,,7,0,0.02071670044337426,0.9792832995567065
0,-1,1,0,0.0,7,-1,0.02518534087198093,0.9748146591279747
1,-1,2,1,10.0,7,0,0.040252847458485175,0.9597471525414318
0,1,-1,2,,7,3,0.046879265409549384,0.9531207345904275
0,-1,-1,0,,7,-1,0.04181762722381077,0.9581823727762546
0,-1,-1,0,,7,-1,0.036765400204505375,0.9632345997955587
0,-1,-1,0,,7,-1,0.0315959045059409,0.9684040954939702
0,-1,-1,0,,7,-1,0.026179519880462302,0.9738204801196412
0,-1,1,0,1.0,7,-1,0.02038043557255823,0.9796195644274831
0,-1,-1,1,,7,0,0.02141995479601503,0.978580045204075
0,-1,-1,0,,7,-1,0.021718410665030073,0.9782815893350166
0,-1,1,0,-3.0,7,-1,0.021283286680111722,0.9787167133197819
0,-1,-1,1,,7,0,0.02803932651212432,0.9719606734879892
0,-1,-1,0,,7,-1,0.034537709515347265,0.9654622904845511
0,-1,1,0,2.0,7,-1,0.040941376538062846,0.9590586234620423
0,-1,-1,1,,7,0,0.062212624581026596,0.9377873754189114
0,-1,1,0,3.0,7,-1,0.08547289412985544,0.9145271058702458
0,-1,-1,1,,7,0,0.1462411392102235,0.8537588607898604
1,-1,2,0,10.0,7,-1,0.21532519543393744,0.7846748045660408
0,1,1,2,0.0,7,3,0.2596552375613212,0.7403447624386075
0,-1,-1,1,,7,0,0.2639510964782281,0.7360489035216969
0,-1,1,0,1.0,7,-1,0.2715040833686939,0.728495916631218
1,-1,1,1,-1.0,7,0,0.3122622115132362,0.6877377884868477
0,1,1,1,-1.0,7,2,0.32486433967334083,0.6751356603267535
0,-1,1,1,-2.0,7,0,0.3027992639915237,0.6972007360084511
0,-1,-1,1,,7,0,0.30907093263758595,0.6909290673624622
1,-1,2,0,10.0,7,-1,0.31907151241564896,0.6809284875843048
0,1,1,2,2.0,7,3,0.31641773303326565,0.6835822669666278
0,-1,1,1,1.0,7,0,0.2731334301898563,0.7268665698101278
0,-1,-1,1,,7,0,0.2641225887719028,0.735877411228102
0,-1,-1,0,,7,-1,0.2584155677901593,0.7415844322099467
0,-1,1,0,-3.0,7,-1,0.2558692690551806,0.7441307309447123
1,-1,-1,1,,7,0,0.28085483556372115,0.7191451644362752
1,1,2,0,10.0,7,1,0.27176467873506427,0.7282353212650492
0,1,-1,2,,7,3,0.2624767957531605,0.7375232042467786
0,-1,1,0,0.0,7,-1,0.2274373677072947,0.7725626322926037
0,-1,-1,1,,7,0,0.2221821952118189,0.7778178047881409
0,-1,1,0,2.0,7,-1,0.21971180815885147,0.7802881918410739
0,-1,-1,1,,7,0,0.24309790312737536,0.7569020968726233
0,-1,-1,0,,7,-1,0.2708435975726298,0.7291564024274568
0,-1,1,0,-3.0,7,-1,0.30364458871414973,0.696355411285792
1,-1,1,1,3.0,7,0,0.39507752710486815,0.6049224728951492
1,1,2,1,-10.0,7,2,0.4373497123994551,0.5626502876004381
0,1,-1,2,,7,3,0.48076909462806394,0.5192309053719809
1,-1,1,0,1.0,7,-1,0.4946875156727328,0.505312484327288
0,1,-1,1,,7,2,0.48568717940995865,0.5143128205900612
0,-1,-1,0,,7,-1,0.4495117087659641,0.550488291234142
0,-1,-1,0,,7,-1,0.4198162903100212,0.5801837096900232
0,-1,-1,0,,7,-1,0.39585633932470005,0.604143660675247
1,-1,2,0,10.0,7,-1,0.3770310825506129,0.6229689174493906
0,1,1,2,-1.0,7,3,0.3418318995861508,0.658168100413786
0,-1,-1,1,,7,0,0.2273758919840928,0.7726241080159103
0,-1,1,0,2.0,7,-1,0.1275589906727574,0.8724410093272357
0,-1,-1,1,,7,0,0.08816995356069407,0.9118300464392051
0,-1,1,0,2.0,7,-1,0.05293873918238811,0.9470612608177225
0,-1,1,1,2.0,7,0,0.04019749639081087,0.9598025036091751
0,-1,1,1,3.0,7,0,0.038923545015589756,0.9610764549844842
0,-1,-1,1,,7,0,0.048014766621988024,0.9519852333780136
0,-1,1,0,-1.0,7,-1,0.057536558501360496,0.9424634414986838
1,-1,2,1,-10.0,7,0,0.08688661806812241,0.9131133819318433
0,1,-1,2,,7,3,0.10331095754077571,0.8966890424593259
0,-1,1,0,0.0,7,-1,0.10310634965217752,0.8968936503477356
0,-1,1,1,3.0,7,0,0.12145014263186248,0.8785498573681368
0,-1,1,1,3.0,7,0,0.17421188440643753,0.8257881155934985
0,-1,-1,1,,7,0,0.3070367144910054,0.6929632855089402
0,-1,-1,0,,7,-1,0.4599236515565008,0.540076348443546
1,-1,2,0,-10.0,7,-1,0.6367061919052094,0.36329380809478057
1,1,1,2,2.0,7,3,0.7575009177557723,0.2424990822442551
0,1,1,1,2.0,7,2,0.8986345277073648,0.10136547229271894
1,-1,1,1,-2.0,7,0,0.948584971634708,0.051415028365190914
0,1,1,1,2.0,7,2,0.9741074151905807,0.0258925848094069
1,-1,2,1,-10.0,7,0,0.9821854395823064,0.01781456041777061
0,1,1,2,3.0,7,3,0.9881710784183875,0.011828921581662223
0,-1,-1,1,,7,0,0.9880892107641315,0.01191078923587529
1,-1,1,0,-3.0,7,-1,0.9912443670681433,0.008755632931750834
0,1,1,1,-1.0,7,2,0.992135216154461,0.007864783845591182
1,-1,1,1,-1.0,7,0,0.9887759907059902,0.011224009293917342
0,1,-1,1,,7,2,0.9817183683138615,0.018281631686093792
0,-1,-1,0,,7,-1,0.9676247067756579,0.03237529322435767
0,-1,-1,0,,7,-1,0.9580133614387937,0.041986638561314904
1,-1,2,0,10.0,7,-1,0.9526433368489613,0.047356663150946075
0,1,-1,2,,7,3,0.9432675265667898,0.056732473433191696
1,-1,1,0,0.0,7,-1,0.9211946978852515,0.07880530211477503
0,1,-1,1,,7,2,0.8759863205973294,0.12401367940263897
0,-1,-1,0,,7,-1,0.7862627600974718,0.213737239902632
0,-1,-1,0,,7,-1,0.7103065722974883,0.2896934277023999
0,-1,1,0,-2.0,7,-1,0.6462132271534285,0.3537867728465823
1,-1,2,1,-10.0,7,0,0.6282447235667135,0.37175527643331546
0,1,-1,2,,7,3,0.595422700778603,0.40457729922133784
0,-1,1,0,2.0,7,-1,0.5219697739767395,0.47803022602321193
0,-1,1,1,3.0,7,0,0.4994636568415388,0.5005363431585423
1,-1,1,1,1.0,7,0,0.5084338993453583,0.49156610065464357
0,1,1,1,2.0,7,2,0.4945486453208188,0.5054513546791088
0,-1,-1,1,,7,0,0.4285352097955423,0.5714647902043849
0,-1,1,0,-3.0,7,-1,0.3721644356812724,0.6278355643188336
1,-1,2,1,-10.0,7,0,0.35751152121701557,0.6424884787830062
0,1,-1,2,,7,3,0.3275571946818491,0.6724428053180556
0,-1,-1,0,,7,-1,0.2582005712855944,0.7417994287143271
0,-1,-1,0,,7,-1,0.19794756160053564,0.8020524383995238
0,-1,-1,0,,7,-1,0.14528737801935915,0.8547126219806719
0,-1,1,0,-3.0,7,-1,0.0988996159155751,0.9011003840845198
0,-1,-1,1,,7,0,0.08284212454445951,0.9171578754556418
0,-1,1,0,-3.0,7,-1,0.06835534137708854,0.931644658622855
1,-1,2,1,10.0,7,0,0.06866972813898595,0.9313302718610688
0,1,-1,2,,7,3,0.06051304684518674,0.9394869531548504
0,-1,1,0,3.0,7,-1,0.03498934434262338,0.9650106556573684
0,-1,-1,1,,7,0,0.02587831905703359,0.974121680943061
0,-1,1,0,1.0,7,-1,0.01666414453544778,0.9833358554646634
0,-1,1,1,-2.0,7,0,0.014545880689548402,0.9854541193103784
0,-1,1,1,2.0,7,0,0.01769097905669819,0.9823090209433168
0,-1,-1,1,,7,0,0.028820321263009208,0.9711796787369383
0,-1,-1,0,,7,-1,0.04011959439551176,0.9598804056045932
0,-1,-1,0,,7,-1,0.05187211711178537,0.9481278828883071
0,-1,-1,0,,7,-1,0.06437257287688013,0.9356274271231557
0,-1,-1,0,,7,-1,0.07793439887427957,0.9220656011256666
0,-1,-1,0,,7,-1,0.09289764514894909,0.907102354851092
0,-1,1,0,3.0,7,-1,0.10963750104240226,0.8903624989575067
0,-1,-1,1,,7,0,0.15825166971958582,0.8417483302804332
0,-1,1,0,1.0,7,-1,0.21356317245359954,0.7864368275463585
1,-1,2,1,10.0,7,0,0.3535861318154861,0.6464138681845142
0,1,-1,2,,7,3,0.4478008937566682,0.552199106243261
0,-1,-1,0,,7,-1,0.4916572542702778,0.508342745729666
0,-1,1,0,1.0,7,-1,0.5438563363980738,0.45614366360200315
1,-1,1,1,1.0,7,0,0.682072236881508,0.31792776311849663
0,1,1,1,0.0,7,2,0.7508229274293852,0.24917707257054547
0,-1,-1,1,,7,0,0.769127661755965,0.23087233824411024
0,-1,2,0,-10.0,7,-1,0.7937037427278741,0.20629625727217749
1,-1,-1,2,,7,1,0.9178444769273879,0.08215552307252003
0,1,-1,0,,7,1,0.9618797371221119,0.03812026287777959
1,-1,-1,0,,7,-1,0.984650069857964,0.015349930142128898
0,1,1,0,-2.0,7,1,0.9925855293324763,0.007414470667426884
1,-1,1,1,3.0,7,0,0.9948853528420029,0.00511464715803043
0,1,1,1,0.0,7,2,0.9959536180029069,0.004046381997158392
1,-1,1,1,-2.0,7,0,0.9946769472913386,0.005323052708615923
1,1,2,1,-10.0,7,2,0.992047637725477,0.007952362274590492
1,1,1,2,-3.0,7,3,0.9917710887091443,0.008228911290895945
0,1,-1,1,,7,2,0.9945696636538831,0.005430336346017746
1,-1,1,0,-3.0,7,-1,0.995951828715767,0.004048171284343593
0,1,-1,1,,7,2,0.9965712278812923,0.003428772118711705
1,-1,1,0,3.0,7,-1,0.9967207831408351,0.0032792168592019
0,1,-1,1,,7,2,0.996471221138002,0.0035287788619145716
1,-1,2,0,10.0,7,-1,0.9957045207285311,0.004295479271369411
0,1,-1,2,,7,3,0.9954845633944701,0.0045154366056041435
1,-1,-1,0,,7,-1,0.9943792035809975,0.0056207964189354765
0,1,-1,0,,7,1,0.9893873359733695,0.0106126640267272
1,-1,1,0,3.0,7,-1,0.9799676680028346,0.020032331997100666
0,1,-1,1,,7,2,0.961665515131498,0.03833448486855187
0,-1,-1,0,,7,-1,0.9258255492015937,0.07417445079849799
0,-1,1,0,0.0,7,-1,0.8971395779913095,0.10286042200863624
0,-1,-1,1,,7,0,0.8934452408853653,0.10655475911466736
0,-1,1,0,-1.0,7,-1,0.8944668761203396,0.10553312387958123
0,-1,-1,1,,7,0,0.9191213095600237,0.08087869044004356
1,-1,2,0,-10.0,7,-1,0.9504249529557182,0.04957504704424948
0,1,-1,2,,7,3,0.9724186200741023,0.027581379925809876
1,-1,1,0,-1.0,7,-1,0.9834664480793287,0.016533551920607528
0,1,-1,1,,7,2,0.9887930997464203,0.011206900253536375
1,-1,1,0,-3.0,7,-1,0.9909176185169842,0.00908238148297107
1,1,2,1,-10.0,7,2,0.9908447171844442,0.009155282815548525
0,1,1,2,2.0,7,3,0.9931284082731431,0.006871591726866225
0,-1,-1,1,,7,0,0.9916708767134604,0.008329123286535997
1,-1,1,0,1.0,7,-1,0.9932746809206583,0.006725319079358438
0,1,-1,1,,7,2,0.9933049423832627,0.006695057616669876
1,-1,-1,0,,7,-1,0.9917759721442746,0.00822402785583178
1,1,-1,0,,7,1,0.9848161646166851,0.015183835383354303
1,1,2,0,10.0,7,1,0.987772742036813,0.012227257963161098
0,1,1,2,0.0,7,3,0.993124300822078,0.006875699177921239
1,-1,1,1,0.0,7,0,0.9940444757991524,0.005955524200932197
0,1,1,1,-2.0,7,2,0.9936465529591347,0.006353447040819143
0,-1,-1,1,,7,0,0.9893274986602619,0.01067250133981809
1,-1,1,0,2.0,7,-1,0.9882461944816331,0.01175380551835718
0,1,-1,1,,7,2,0.9841378922481675,0.015862107751872963
1,-1,2,0,-10.0,7,-1,0.9750597219460112,0.024940278054098822
1,1,1,2,2.0,7,3,0.9624665549999768,0.03753344499991544
0,1,-1,1,,7,2,0.9542849416384381,0.045715058361598386
0,-1,1,0,3.0,7,-1,0.9351112086621672,0.06488879133792275
1,-1,1,1,0.0,7,0,0.935126133401029,0.06487386659894986
1,1,1,1,-3.0,7,2,0.9253968506433256,0.07460314935675608
1,1,1,1,2.0,7,2,0.9202953611298706,0.07970463887013125
1,1,2,1,10.0,7,2,0.9196937498044665,0.08030625019552895
0,1,-1,2,,7,3,0.9214399662481177,0.0785600337519805
1,-1,1,0,-2.0,7,-1,0.9125577161762014,0.08744228382381868
1,1,1,1,0.0,7,2,0.8888464670238504,0.11115353297607782
0,1,-1,1,,7,2,0.8710960394472308,0.1289039605526698
1,-1,-1,0,,7,-1,0.8307550065972392,0.16924499340268997
1,1,1,0,-1.0,7,1,0.7119231199930739,0.2880768800069042
1,1,-1,1,,7,2,0.6103935696770585,0.38960643032296366
1,1,1,0,-1.0,7,1,0.5745496119145783,0.42545038808550456
1,1,-1,1,,7,2,0.5456646767303424,0.45433532326957776
1,1,2,0,10.0,7,1,0.5495563349944738,0.45044366500563443
1,1,1,2,1.0,7,3,0.5545516029089015,0.4454483970911657
0,1,-1,1,,7,2,0.5646746343691926,0.43532536563088203
0,-1,1,0,-2.0,7,-1,0.5524262236907357,0.44757377630919837
1,-1,1,1,-3.0,7,0,0.5713272381560563,0.4286727618439443
1,1,1,1,-1.0,7,2,0.5674234920435933,0.43257650795636493
1,1,1,1,1.0,7,2,0.5685724235547831,0.4314275764451107
1,1,-1,1,,7,2,0.5748028410678296,0.425197158932134
1,1,1,0,0.0,7,1,0.6184846473669257,0.38151535263308434
1,1,1,1,2.0,7,2,0.6710059989622735,0.328994001037706
1,1,2,1,10.0,7,2,0.7336838193987225,0.26631618060124757
0,1,-1,2,,7,3,0.7992617587616802,0.2007382412382283
0,-1,-1,0,,7,-1,0.8300224172022909,0.16997758279766115
1,-1,1,0,3.0,7,-1,0.8683708762749861,0.13162912372494695
0,1,-1,1,,7,2,0.8848392484031825,0.1151607515969223
1,-1,2,0,-10.0,7,-1,0.8872156427771738,0.11278435722281793
0,1,-1,2,,7,3,0.8833246631303745,0.11667533686973747
0,-1,-1,0,,7,-1,0.8647763958799732,0.13522360412008344
0,-1,-1,0,,7,-1,0.8518308100097781,0.14816918999019335
0,-1,-1,0,,7,-1,0.8441633071172094,0.15583669288273547
0,-1,1,0,-1.0,7,-1,0.8415816317711627,0.1584183682288273
0,-1,-1,1,,7,0,0.8647285145075042,0.1352714854924713
1,-1,1,0,1.0,7,-1,0.8945096484604605,0.10549035153960336
0,1,-1,1,,7,2,0.9065516838965504,0.09344831610354616
0,-1,-1,0,,7,-1,0.9065494573255342,0.09345054267435265
0,-1,1,0,-1.0,7,-1,0.9111673284695136,0.08883267153045105
1,-1,1,1,-1.0,7,0,0.9402195264974,0.059780473502629466
0,1,-1,1,,7,2,0.9537145516755066,0.04628544832460644
1,-1,1,0,2.0,7,-1,0.9580343784210806,0.04196562157902685
0,1,-1,1,,7,2,0.9552219094640994,0.0447780905358814
0,-1,1,0,-2.0,7,-1,0.9439470913448205,0.05605290865527723
1,-1,2,1,-10.0,7,0,0.9491220727352596,0.050877927264647196
0,1,-1,2,,7,3,0.9506126071041922,0.04938739289576093
0,-1,-1,0,,7,-1,0.9440786532911601,0.05592134670884989
0,-1,-1,0,,7,-1,0.9418133414511201,0.0581866585488333
0,-1,-1,0,,7,-1,0.9437598710182095,0.05624012898177795
0,-1,-1,0,,7,-1,0.9499670493923487,0.050032950607631486
1,-1,1,0,3.0,7,-1,0.9605905157393344,0.03940948426061017
1,1,2,1,10.0,7,2,0.963374958863345,0.03662504113676086
1,1,1,2,-3.0,7,3,0.968570275221504,0.03142972477859505
0,1,-1,1,,7,2,0.9778188737814105,0.022181126218560762
0,-1,-1,0,,7,-1,0.9813061665747359,0.018693833425230105
1,-1,1,0,-3.0,7,-1,0.9884418896449316,0.011558110355053611
0,1,-1,1,,7,2,0.9918049304729828,0.008195069526920014
1,-1,1,0,-1.0,7,-1,0.9929857151789763,0.007014284821087325
0,1,1,1,1.0,7,2,0.9925426523379157,0.0074573476621170995
1,-1,2,1,10.0,7,0,0.987621597860486,0.012378402139619434
0,1,1,2,-2.0,7,3,0.9813969580981956,0.018603041901890712
1,-1,1,1,-3.0,7,0,0.9616779283399293,0.03832207166013404
0,1,-1,1,,7,2,0.9232565770377892,0.07674342296210945
0,-1,-1,0,,7,-1,0.84796294319868,0.15203705680135338
0,-1,1,0,-1.0,7,-1,0.7847153702952234,0.21528462970487688
0,-1,-1,1,,7,0,0.7656909577084917,0.2343090422914274
0,-1,-1,0,,7,-1,0.7525180714100413,0.2474819285898986
1,-1,2,0,10.0,7,-1,0.7448664136522801,0.25513358634761724
1,1,1,2,0.0,7,3,0.7262662464089559,0.27373375359112917
0,1,1,1,-2.0,7,2,0.7135010761963793,0.28649892380353764
0,-1,-1,1,,7,0,0.6548583912823275,0.34514160871773925
0,-1,1,0,3.0,7,-1,0.6058564987955889,0.3941435012044985
0,-1,-1,1,,7,0,0.5963324268667356,0.4036675731332934
0,-1,-1,0,,7,-1,0.5920425305541319,0.4079574694458933
0,-1,-1,0,,7,-1,0.5928792447380548,0.40712075526190306
0,-1,1,0,2.0,7,-1,0.5988635492407305,0.40113645075933
0,-1,1,1,0.0,7,0,0.642002137491381,0.3579978625086703
1,-1,2,1,10.0,7,0,0.7596149843990394,0.24038501560094747
0,1,-1,2,,7,3,0.8400457177843277,0.1599542822156911
1,-1,1,0,2.0,7,-1,0.8796805080166864,0.12031949198324363
0,1,-1,1,,7,2,0.897263167276418,0.10273683272351179
0,-1,1,0,-1.0,7,-1,0.9011087657544905,0.0988912342456037
1,-1,2,1,-10.0,7,0,0.9297196642913222,0.07028033570861988
0,1,1,2,3.0,7,3,0.9492205233089541,0.05077947669114959
0,-1,1,1,0.0,7,0,0.9518204340801054,0.04817956591998622
1,-1,-1,1,,7,0,0.9730561603447611,0.026943839655185067
0,1,-1,0,,7,1,0.9790534780269884,0.020946521973114775
1,-1,-1,0,,7,-1,0.9802419027206453,0.01975809727942824
0,1,1,0,-2.0,7,1,0.9732125543964383,0.026787445603635867
0,-1,1,1,-3.0,7,0,0.9498166114928365,0.05018338850726802
1,-1,2,1,10.0,7,0,0.9461081080503444,0.0538918919495565
0,1,1,2,-3.0,7,3,0.9382969453698231,0.06170305463028536
0,-1,1,1,0.0,7,0,0.9072088312892267,0.09279116871081938
1,-1,1,1,-3.0,7,0,0.9016155135271935,0.09838448647289154
1,1,1,1,-3.0,7,2,0.8819366319731624,0.11806336802680444
0,1,1,1,1.0,7,2,0.8678826013889495,0.13211739861106178
0,-1,-1,1,,7,0,0.8158925047361986,0.18410749526381748
0,-1,-1,0,,7,-1,0.7730471860267186,0.22695281397334668
0,-1,-1,0,,7,-1,0.7382723391490695,0.2617276608508289
0,-1,1,0,-3.0,7,-1,0.7106960174907768,0.2893039825092902
1,-1,2,1,10.0,7,0,0.7139417555335354,0.28605824446638756
0,1,-1,2,,7,3,0.7067055230712225,0.2932944769286773
0,-1,1,0,-1.0,7,-1,0.6762849092654355,0.3237150907344743
0,-1,-1,1,,7,0,0.6780312319540485,0.3219687680460214
0,-1,-1,0,,7,-1,0.685092731998028,0.31490726800201807
0,-1,-1,0,,7,-1,0.6976464698764279,0.3023535301235128
0,-1,-1,0,,7,-1,0.7160072187718124,0.28399278122822746
0,-1,-1,0,,7,-1,0.7406353572119039,0.2593646427880634
0,-1,1,0,2.0,7,-1,0.7721484126286857,0.22785158737134545
1,-1,2,1,-10.0,7,0,0.8622354148133226,0.1377645851865882
0,1,-1,2,,7,3,0.9243531983654529,0.07564680163463865
1,-1,1,0,3.0,7,-1,0.9557700186331841,0.044229981366928094
0,1,-1,1,,7,2,0.9713433020072726,0.02865669799270299
1,-1,1,0,-1.0,7,-1,0.9784378584662362,0.021562141533677238
1,1,1,1,0.0,7,2,0.980408796817116,0.01959120318295601
0,1,-1,1,,7,2,0.9859528405622493,0.014047159437682878
1,-1,1,0,2.0,7,-1,0.9877800672786164,0.01221993272129149
0,1,1,1,2.0,7,2,0.9867545964477382,0.013245403552341188
1,-1,2,1,-10.0,7,0,0.9786237854058681,0.021376214594217523
1,1,1,2,3.0,7,3,0.9675152544905196,0.032484745509381345
1,1,1,1,-3.0,7,2,0.9606217439297979,0.03937825607013921
1,1,1,1,3.0,7,2,0.9577704054229559,0.04222959457700958
1,1,1,1,0.0,7,2,0.9588897443359852,0.04111025566409747
1,1,1,1,-1.0,7,2,0.9640078270401777,0.03599217295982492
1,1,2,1,-10.0,7,2,0.973252984650961,0.02674701534904489
0,1,-1,2,,7,3,0.9850025055966589,0.0149974944032312
1,-1,-1,0,,7,-1,0.9909384918394993,0.009061508160456313
0,1,-1,0,,7,1,0.9915853543196893,0.008414645680423079
0,-1,-1,0,,7,-1,0.9902432186886623,0.009756781311239514
1,-1,-1,0,,7,-1,0.9920275470805191,0.007972452919445745
0,1,1,0,2.0,7,1,0.9896183274971709,0.010381672502933119
1,-1,2,1,-10.0,7,0,0.9802226551649668,0.019777344835080316
1,1,1,2,3.0,7,3,0.967568292086745,0.032431707913223154
1,1,-1,1,,7,2,0.959262402329058,0.04073759767084385
1,1,1,0,1.0,7,1,0.9652804690204717,0.034719530979472855
0,1,-1,1,,7,2,0.9754747511348671,0.02452524886517109
1,-1,1,0,0.0,7,-1,0.9793766763636782,0.02062332363624548
1,1,1,1,2.0,7,2,0.9788315163286372,0.02116848367143508
0,1,-1,1,,7,2,0.9818099348422006,0.01819006515769351
1,-1,-1,0,,7,-1,0.9807967729234773,0.0192032270764469
0,1,-1,0,,7,1,0.9707857061929759,0.029214293807057666
0,-1,-1,0,,7,-1,0.9503781471677875,0.049621852832146145
0,-1,1,0,3.0,7,-1,0.9352626260141023,0.06473737398582306
0,-1,1,1,-2.0,7,0,0.9381647392091236,0.06183526079098559
1,-1,2,1,10.0,7,0,0.9615951575000081,0.0384048424999229
0,1,-1,2,,7,3,0.9782015751490315,0.02179842485087185
1,-1,1,0,-1.0,7,-1,0.9864807823867027,0.013519217613338257
0,1,-1,1,,7,2,0.9903481249113905,0.009651875088526012
1,-1,1,0,-2.0,7,-1,0.9916325197304098,0.008367480269550125
1,1,2,1,-10.0,7,2,0.9909413740006239,0.009058625999442653
0,1,-1,2,,7,3,0.9926043529027052,0.00739564709730014
1,-1,1,0,0.0,7,-1,0.9925147541272626,0.007485245872746077
0,1,-1,1,,7,2,0.9906302052380404,0.009369794761925706
0,-1,-1,0,,7,-1,0.9860594783462852,0.013940521653666901
0,-1,-1,0,,7,-1,0.9848513759051615,0.015148624094793206
1,-1,2,0,10.0,7,-1,0.9869756058811165,0.0130243941189463
0,1,1,2,-1.0,7,3,0.9883341438090664,0.011665856190918932
0,-1,-1,1,,7,0,0.9840425865301478,0.015957413469804397
1,-1,1,0,2.0,7,-1,0.9831639906169538,0.016836009382975938
0,1,-1,1,,7,2,0.978270767444298,0.0217292325556303
0,-1,-1,0,,7,-1,0.9670488475908736,0.03295115240922918
1,-1,1,0,-3.0,7,-1,0.960058330689512,0.039941669310510776
0,1,1,1,1.0,7,2,0.9433297575961597,0.056670242403938975
1,-1,1,1,-2.0,7,0,0.8926167497226225,0.10738325027733701
1,1,1,1,-2.0,7,2,0.7929831364135971,0.20701686358638524
1,1,2,1,-10.0,7,2,0.7083996142733747,0.29160038572662655
1,1,1,2,3.0,7,3,0.6270707082302813,0.37292929176980083
1,1,1,1,-3.0,7,2,0.5580260676729406,0.4419739323270612
1,1,1,1,-2.0,7,2,0.4995344631104286,0.500465536889633
1,1,-1,1,,7,2,0.45012927251370977,0.5498707274862112
1,1,1,0,-1.0,7,1,0.44015849841190213,0.5598415015880823
1,1,1,1,-2.0,7,2,0.43480352208305084,0.5651964779170079
1,1,-1,1,,7,2,0.4339300725270586,0.5660699274730533
1,1,1,0,3.0,7,1,0.46616530698832687,0.5338346930115853
1,1,-1,1,,7,2,0.5052434025461368,0.4947565974537498
1,1,1,0,1.0,7,1,0.6136867934576651,0.3863132065423917
1,1,2,1,-10.0,7,2,0.7400804346182334,0.2599195653817405
0,1,1,2,2.0,7,3,0.8710186002346804,0.12898139976535156
1,-1,1,1,0.0,7,0,0.9166724697098889,0.08332753029007905
0,1,1,1,1.0,7,2,0.9388569368537896,0.061143063146164245
1,-1,-1,1,,7,0,0.9420367229365587,0.057963277063525755
1,1,-1,0,,7,1,0.9298980173734473,0.07010198262659734
1,1,1,0,1.0,7,1,0.9357061998518595,0.06429380014823172
1,1,2,1,10.0,7,2,0.9460757460249347,0.05392425397511916
0,1,-1,2,,7,3,0.9589337753351009,0.04106622466480807
0,-1,-1,0,,7,-1,0.9632095765409421,0.03679042345913868
1,-1,1,0,-1.0,7,-1,0.9715668964980104,0.028433103501896307
0,1,-1,1,,7,2,0.973706902632772,0.026293097367186522
0,-1,1,0,2.0,7,-1,0.9706416319159273,0.029358368083989173
1,-1,2,1,-10.0,7,0,0.980510046334974,0.019489953665005954
0,1,1,2,3.0,7,3,0.9877929914280313,0.012207008572056168
1,-1,-1,1,,7,0,0.9885106425571077,0.011489357442851632
1,1,-1,0,,7,1,0.9834949418495325,0.016505058150524877
0,1,-1,0,,7,1,0.9885220467054762,0.011477953294604867
1,-1,2,0,10.0,7,-1,0.9903742751925813,0.009625724807482751
0,1,1,2,2.0,7,3,0.9918684525966333,0.008131547403452552
1,-1,1,1,0.0,7,0,0.9890835266284076,0.010916473371655213
0,1,-1,1,,7,2,0.9829162284838486,0.017083771516102797
0,-1,-1,0,,7,-1,0.9704499619758301,0.0295500380241155
0,-1,-1,0,,7,-1,0.9622741385915169,0.03772586140859606
0,-1,-1,0,,7,-1,0.958183757240716,0.041816242759289614
0,-1,-1,0,,7,-1,0.9580762554544325,0.04192374454547887
0,-1,-1,0,,7,-1,0.9619489377265905,0.038051062273446
0,-1,-1,0,,7,-1,0.969898907926161,0.030101092073777373
1,-1,2,0,-10.0,7,-1,0.9821255040869443,0.01787449591311201
0,1,1,2,2.0,7,3,0.991303451018549,0.008696548981545973
1,-1,-1,1,,7,0,0.9939673490390907,0.0060326509609059465
0,1,-1,0,,7,1,0.9932053406943614,0.006794659305525094
1,-1,1,0,-1.0,7,-1,0.9907455240749071,0.0092544759250004
1,1,1,1,-1.0,7,2,0.9854246196364352,0.014575380363451866
0,1,-1,1,,7,2,0.983525627360761,0.01647437263926421
1,-1,2,0,10.0,7,-1,0.9774139860297834,0.022586013970137143
1,1,1,2,1.0,7,3,0.9687843449850428,0.03121565501493601
0,1,1,1,-1.0,7,2,0.9641606954901167,0.035839304509769805
1,-1,-1,1,,7,0,0.9437807289628801,0.056219271037049615
1,1,-1,0,,7,1,0.8840188256441072,0.11598117435579666
1,1,-1,0,,7,1,0.8646926198826297,0.1353073801172731
1,1,-1,0,,7,1,0.8690826606406168,0.1309173393593355
1,1,1,0,0.0,7,1,0.900986851780461,0.0990131482196349
0,1,1,1,-3.0,7,2,0.9405382338882611,0.05946176611174211
1,-1,-1,1,,7,0,0.9523986634715134,0.04760133652847259
1,1,2,0,10.0,7,1,0.9503174270726213,0.049682572927267216
0,1,-1,2,,7,3,0.9506250974573204,0.04937490254267493
